,IN_INTERNET_ALUNOS,IN_BANDA_LARGA,IN_REFEITORIO,IN_ESPACO_ATIVIDADE,IN_ACESSO_INTERNET_COMPUTADOR,TP_DEPENDENCIA,QT_MAT_FUND,TP_LOCALIZACAO,QT_PROF_PSICOLOGO,QT_PROF_PEDAGOGIA,QT_TRANSP_PUBLICO,QT_DOC_FUND
63257,1.0,1.0,1.0,1.0,0.0,3,63.0,2,0.0,0.0,42.0,4.0
63258,0.0,,0.0,1.0,0.0,3,22.0,2,0.0,0.0,0.0,2.0
63259,1.0,1.0,1.0,1.0,0.0,3,46.0,2,0.0,0.0,35.0,7.0
63260,1.0,0.0,1.0,1.0,0.0,3,145.0,2,0.0,0.0,82.0,10.0
63261,1.0,1.0,0.0,1.0,0.0,3,21.0,2,0.0,0.0,21.0,2.0
63262,1.0,1.0,0.0,1.0,0.0,3,14.0,2,0.0,0.0,22.0,1.0
63263,1.0,1.0,0.0,1.0,1.0,2,0.0,1,0.0,0.0,233.0,0.0
63264,0.0,1.0,0.0,1.0,0.0,3,7.0,2,0.0,0.0,0.0,1.0
63265,0.0,1.0,0.0,0.0,0.0,3,791.0,1,1.0,1.0,726.0,39.0
63266,0.0,1.0,0.0,1.0,0.0,3,71.0,2,0.0,0.0,28.0,5.0
63267,1.0,1.0,1.0,0.0,0.0,2,0.0,1,0.0,7.0,160.0,0.0
63268,0.0,1.0,0.0,0.0,0.0,2,109.0,1,0.0,1.0,46.0,12.0
63269,0.0,1.0,0.0,1.0,0.0,3,14.0,2,0.0,0.0,50.0,2.0
63270,0.0,1.0,0.0,1.0,0.0,3,12.0,2,0.0,0.0,11.0,2.0
63271,0.0,0.0,0.0,1.0,0.0,3,255.0,1,0.0,1.0,57.0,15.0
63272,0.0,1.0,0.0,1.0,0.0,3,12.0,2,0.0,0.0,0.0,2.0
63273,,,,,,3,,2,,,,
63274,1.0,1.0,0.0,1.0,1.0,3,25.0,2,0.0,0.0,45.0,3.0
63275,0.0,1.0,0.0,1.0,0.0,3,15.0,2,0.0,0.0,23.0,2.0
63276,0.0,1.0,0.0,1.0,0.0,3,33.0,2,0.0,0.0,69.0,4.0
63277,0.0,1.0,0.0,1.0,0.0,3,14.0,2,0.0,0.0,0.0,2.0
63278,0.0,1.0,0.0,1.0,0.0,3,13.0,2,0.0,0.0,20.0,3.0
63279,0.0,1.0,0.0,1.0,0.0,3,47.0,2,0.0,0.0,98.0,4.0
63280,1.0,1.0,0.0,1.0,1.0,3,36.0,2,0.0,0.0,7.0,4.0
63281,0.0,1.0,0.0,1.0,0.0,3,20.0,2,0.0,0.0,83.0,3.0
63282,0.0,1.0,0.0,1.0,0.0,3,19.0,2,0.0,0.0,0.0,3.0
63283,,,,,,3,,2,,,,
63284,0.0,1.0,0.0,1.0,0.0,3,9.0,2,0.0,0.0,28.0,2.0
63285,0.0,0.0,0.0,1.0,0.0,2,0.0,1,0.0,0.0,272.0,0.0
63286,1.0,1.0,0.0,1.0,1.0,2,0.0,1,0.0,1.0,190.0,0.0
63287,1.0,1.0,0.0,1.0,9.0,3,17.0,2,0.0,0.0,25.0,1.0
63288,0.0,1.0,0.0,0.0,0.0,3,7.0,2,0.0,0.0,0.0,1.0
63289,1.0,1.0,0.0,1.0,9.0,3,37.0,2,0.0,0.0,49.0,2.0
63290,0.0,1.0,0.0,0.0,0.0,3,12.0,2,0.0,0.0,12.0,1.0
63291,1.0,1.0,0.0,1.0,9.0,3,0.0,2,0.0,0.0,15.0,0.0
63292,0.0,1.0,0.0,0.0,0.0,3,22.0,2,0.0,0.0,34.0,1.0
63293,0.0,1.0,0.0,1.0,0.0,3,17.0,2,1.0,1.0,42.0,2.0
63294,0.0,1.0,0.0,0.0,0.0,3,19.0,2,0.0,0.0,0.0,1.0
63295,1.0,1.0,0.0,1.0,1.0,3,38.0,2,1.0,3.0,74.0,4.0
63296,1.0,1.0,0.0,1.0,9.0,3,5.0,2,0.0,0.0,9.0,1.0
63297,1.0,1.0,0.0,0.0,0.0,3,106.0,2,0.0,0.0,103.0,7.0
63298,0.0,1.0,0.0,1.0,0.0,3,185.0,1,2.0,5.0,185.0,9.0
63299,0.0,1.0,1.0,0.0,0.0,3,40.0,2,0.0,0.0,42.0,2.0
63300,0.0,1.0,0.0,1.0,0.0,3,644.0,1,0.0,2.0,500.0,27.0
63301,1.0,1.0,0.0,1.0,0.0,3,159.0,2,1.0,1.0,175.0,14.0
63302,0.0,1.0,0.0,0.0,0.0,3,96.0,2,1.0,3.0,160.0,6.0
63303,0.0,1.0,0.0,0.0,0.0,3,21.0,2,0.0,0.0,14.0,1.0
63304,1.0,1.0,0.0,1.0,9.0,3,0.0,2,0.0,0.0,12.0,0.0
63305,1.0,1.0,0.0,1.0,9.0,3,19.0,2,0.0,1.0,104.0,3.0
63306,1.0,1.0,0.0,1.0,9.0,3,14.0,2,0.0,0.0,29.0,2.0
63307,1.0,1.0,0.0,1.0,1.0,3,0.0,2,0.0,0.0,52.0,0.0
63308,0.0,1.0,0.0,0.0,0.0,3,32.0,2,0.0,0.0,43.0,2.0
63309,,,,,,3,,2,,,,
63310,1.0,1.0,0.0,1.0,9.0,3,0.0,2,0.0,0.0,15.0,0.0
63311,1.0,1.0,0.0,1.0,0.0,3,185.0,2,0.0,0.0,203.0,13.0
63312,1.0,1.0,0.0,1.0,9.0,3,0.0,2,0.0,0.0,14.0,0.0
63313,1.0,1.0,0.0,1.0,9.0,3,12.0,2,0.0,0.0,12.0,1.0
63314,0.0,1.0,0.0,0.0,0.0,3,19.0,2,0.0,0.0,33.0,1.0
63315,1.0,1.0,1.0,1.0,0.0,3,76.0,2,1.0,1.0,161.0,5.0
63316,,,,,,3,,2,,,,
63317,1.0,1.0,0.0,0.0,1.0,2,33.0,1,0.0,0.0,175.0,10.0
63318,1.0,1.0,0.0,1.0,0.0,3,419.0,1,1.0,2.0,460.0,35.0
63319,,,,,,3,,2,,,,
63320,1.0,1.0,0.0,1.0,9.0,3,23.0,2,1.0,1.0,36.0,2.0
63321,1.0,1.0,1.0,1.0,0.0,3,104.0,2,1.0,1.0,148.0,11.0
63322,1.0,1.0,1.0,1.0,9.0,3,23.0,2,1.0,1.0,69.0,2.0
63323,1.0,1.0,0.0,1.0,0.0,3,13.0,2,1.0,1.0,22.0,2.0
63324,1.0,1.0,1.0,1.0,0.0,3,16.0,2,1.0,1.0,48.0,1.0
63325,0.0,1.0,0.0,1.0,0.0,3,41.0,2,1.0,0.0,89.0,4.0
63326,,,,,,3,,2,,,,
63327,1.0,1.0,0.0,1.0,0.0,3,171.0,2,1.0,3.0,281.0,17.0
63328,1.0,1.0,0.0,1.0,1.0,3,97.0,2,1.0,0.0,155.0,5.0
63329,1.0,1.0,0.0,0.0,0.0,3,282.0,1,0.0,4.0,64.0,20.0
63330,,,,,,3,,1,,,,
63331,0.0,1.0,0.0,9.0,0.0,2,0.0,1,0.0,0.0,44.0,0.0
63332,1.0,1.0,1.0,1.0,1.0,3,150.0,1,0.0,1.0,175.0,8.0
63333,,,,,,3,,2,,,,
63334,,,,,,3,,2,,,,
63335,,,,,,3,,2,,,,
63336,0.0,1.0,0.0,1.0,0.0,3,67.0,2,0.0,1.0,121.0,4.0
63337,,,,,,3,,2,,,,
63338,1.0,0.0,0.0,1.0,1.0,3,128.0,2,0.0,2.0,153.0,12.0
63339,,,,,,3,,2,,,,
63340,,,,,,3,,2,,,,
63341,,,,,,3,,2,,,,
63342,,,,,,3,,2,,,,
63343,1.0,1.0,0.0,1.0,0.0,3,49.0,2,1.0,1.0,159.0,3.0
63344,,,,,,3,,2,,,,
63345,,,,,,3,,2,,,,
63346,1.0,1.0,0.0,1.0,1.0,3,492.0,1,0.0,2.0,284.0,28.0
63347,,,,,,3,,2,,,,
63348,,,,,,3,,2,,,,
63349,0.0,1.0,0.0,1.0,0.0,3,36.0,2,0.0,1.0,56.0,2.0
63350,,,,,,3,,2,,,,
63351,0.0,0.0,1.0,1.0,0.0,3,192.0,2,0.0,2.0,288.0,14.0
63352,,,,,,3,,2,,,,
63353,1.0,1.0,1.0,1.0,1.0,2,0.0,1,0.0,1.0,68.0,0.0
63354,1.0,1.0,0.0,1.0,1.0,2,20.0,1,0.0,1.0,129.0,7.0
63355,1.0,1.0,0.0,0.0,0.0,2,0.0,1,0.0,2.0,196.0,0.0
63356,1.0,0.0,0.0,0.0,0.0,3,111.0,1,0.0,1.0,0.0,5.0
63357,0.0,1.0,0.0,1.0,0.0,3,648.0,1,0.0,3.0,184.0,34.0
63358,1.0,1.0,0.0,1.0,0.0,3,380.0,1,0.0,3.0,161.0,18.0
63359,1.0,1.0,1.0,9.0,0.0,3,60.0,2,0.0,1.0,72.0,3.0
63360,1.0,1.0,0.0,1.0,1.0,3,303.0,2,0.0,1.0,218.0,15.0
63361,1.0,1.0,0.0,1.0,0.0,3,86.0,2,0.0,1.0,17.0,5.0
63362,0.0,1.0,0.0,1.0,0.0,3,16.0,2,0.0,1.0,33.0,1.0
63363,1.0,1.0,0.0,1.0,0.0,3,243.0,2,0.0,1.0,163.0,15.0
63364,1.0,0.0,0.0,0.0,1.0,3,63.0,2,0.0,1.0,125.0,3.0
63365,0.0,1.0,0.0,0.0,0.0,3,98.0,2,0.0,1.0,99.0,5.0
63366,1.0,1.0,0.0,0.0,1.0,3,25.0,2,0.0,1.0,54.0,2.0
63367,0.0,1.0,0.0,0.0,0.0,3,25.0,2,0.0,0.0,17.0,2.0
63368,0.0,1.0,0.0,1.0,0.0,3,37.0,2,0.0,1.0,7.0,2.0
63369,0.0,1.0,0.0,9.0,0.0,3,55.0,2,0.0,1.0,66.0,3.0
63370,,,,,,3,,2,,,,
63371,0.0,1.0,0.0,9.0,0.0,3,0.0,2,0.0,0.0,13.0,0.0
63372,1.0,1.0,0.0,1.0,1.0,3,122.0,2,0.0,1.0,90.0,9.0
63373,1.0,1.0,0.0,1.0,0.0,3,113.0,2,0.0,1.0,97.0,8.0
63374,1.0,1.0,0.0,1.0,0.0,3,46.0,2,0.0,1.0,81.0,2.0
63375,0.0,0.0,0.0,0.0,0.0,3,0.0,2,0.0,1.0,15.0,0.0
63376,0.0,1.0,1.0,0.0,0.0,3,24.0,2,0.0,1.0,20.0,2.0
63377,1.0,1.0,0.0,0.0,1.0,3,30.0,2,0.0,1.0,70.0,2.0
63378,1.0,0.0,0.0,0.0,1.0,3,17.0,2,0.0,1.0,46.0,2.0
63379,0.0,1.0,0.0,0.0,0.0,3,22.0,2,0.0,1.0,1.0,1.0
63380,,,,,,3,,2,,,,
63381,0.0,1.0,1.0,1.0,0.0,3,343.0,1,0.0,1.0,19.0,12.0
63382,0.0,1.0,0.0,9.0,0.0,4,121.0,1,0.0,0.0,3.0,13.0
63383,1.0,1.0,0.0,1.0,1.0,2,0.0,1,1.0,1.0,174.0,0.0
63384,0.0,1.0,0.0,0.0,0.0,2,122.0,2,0.0,2.0,105.0,11.0
63385,1.0,1.0,1.0,1.0,1.0,2,56.0,1,0.0,0.0,152.0,10.0
63386,1.0,1.0,0.0,0.0,1.0,2,90.0,1,0.0,1.0,162.0,19.0
63387,0.0,1.0,0.0,0.0,0.0,3,38.0,2,0.0,1.0,0.0,2.0
63388,0.0,1.0,0.0,9.0,0.0,3,495.0,1,0.0,0.0,136.0,23.0
63389,0.0,0.0,0.0,1.0,0.0,3,34.0,2,0.0,0.0,34.0,3.0
63390,0.0,1.0,0.0,0.0,0.0,3,18.0,2,0.0,0.0,24.0,2.0
63391,,,,,,3,,2,,,,
63392,,,,,,3,,2,,,,
63393,,,,,,3,,1,,,,
63394,0.0,1.0,0.0,1.0,0.0,3,32.0,2,0.0,0.0,32.0,2.0
63395,0.0,1.0,0.0,9.0,0.0,3,254.0,1,1.0,1.0,0.0,10.0
63396,0.0,0.0,0.0,1.0,0.0,3,14.0,2,0.0,0.0,33.0,1.0
63397,,,,,,3,,2,,,,
63398,0.0,1.0,0.0,0.0,0.0,3,303.0,1,0.0,2.0,40.0,12.0
63399,0.0,1.0,1.0,1.0,0.0,3,188.0,2,0.0,1.0,0.0,7.0
63400,0.0,0.0,0.0,9.0,0.0,3,115.0,1,0.0,1.0,0.0,5.0
63401,1.0,1.0,0.0,1.0,1.0,3,472.0,1,0.0,2.0,272.0,26.0
63402,0.0,1.0,0.0,9.0,0.0,3,191.0,1,0.0,1.0,0.0,7.0
63403,,,,,,3,,2,,,,
63404,1.0,1.0,0.0,0.0,1.0,4,291.0,1,0.0,2.0,0.0,19.0
63405,1.0,1.0,0.0,0.0,0.0,4,348.0,1,0.0,0.0,11.0,18.0
63406,0.0,,0.0,0.0,0.0,3,20.0,2,0.0,0.0,23.0,2.0
63407,,,,,,3,,2,,,,
63408,,,,,,3,,2,,,,
63409,0.0,0.0,0.0,1.0,0.0,3,53.0,2,0.0,0.0,80.0,4.0
63410,,,,,,3,,2,,,,
63411,0.0,0.0,0.0,1.0,0.0,3,35.0,2,0.0,0.0,48.0,3.0
63412,0.0,1.0,0.0,1.0,0.0,3,36.0,2,0.0,0.0,59.0,1.0
63413,,,,,,3,,2,,,,
63414,0.0,,1.0,1.0,0.0,2,0.0,1,0.0,2.0,173.0,0.0
63415,0.0,1.0,0.0,1.0,0.0,3,581.0,1,0.0,3.0,214.0,29.0
63416,0.0,1.0,0.0,0.0,0.0,3,48.0,2,0.0,0.0,88.0,2.0
63417,1.0,0.0,0.0,1.0,1.0,3,90.0,1,0.0,2.0,75.0,9.0
63418,0.0,0.0,0.0,1.0,0.0,2,0.0,1,0.0,1.0,182.0,0.0
63419,0.0,1.0,0.0,0.0,0.0,3,77.0,2,0.0,0.0,101.0,4.0
63420,0.0,1.0,0.0,9.0,0.0,3,70.0,2,0.0,1.0,101.0,4.0
63421,0.0,1.0,0.0,1.0,0.0,3,19.0,2,0.0,0.0,25.0,2.0
63422,0.0,1.0,0.0,9.0,0.0,3,0.0,2,0.0,1.0,3.0,0.0
63423,0.0,1.0,0.0,0.0,0.0,3,161.0,2,0.0,1.0,180.0,7.0
63424,,,,,,3,,2,,,,
63425,0.0,1.0,0.0,9.0,0.0,3,67.0,2,0.0,2.0,4.0,4.0
63426,0.0,1.0,0.0,1.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0
63427,0.0,1.0,0.0,0.0,0.0,3,461.0,1,0.0,0.0,416.0,28.0
63428,0.0,,0.0,1.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0
63429,0.0,1.0,0.0,0.0,0.0,3,146.0,2,0.0,20.0,155.0,10.0
63430,1.0,1.0,0.0,0.0,0.0,3,143.0,2,0.0,2.0,128.0,10.0
63431,0.0,1.0,0.0,0.0,0.0,3,19.0,2,0.0,1.0,0.0,2.0
63432,,,,,,3,,2,,,,
63433,,,,,,3,,2,,,,
63434,0.0,1.0,0.0,0.0,0.0,3,39.0,2,0.0,1.0,0.0,3.0
63435,0.0,1.0,0.0,0.0,0.0,3,21.0,2,0.0,1.0,0.0,2.0
63436,0.0,1.0,0.0,0.0,0.0,3,35.0,2,0.0,1.0,0.0,3.0
63437,,,,,,3,,2,,,,
63438,0.0,1.0,0.0,0.0,0.0,3,12.0,2,0.0,1.0,0.0,1.0
63439,1.0,1.0,0.0,1.0,1.0,3,503.0,1,0.0,2.0,352.0,32.0
63440,,,,,,3,,2,,,,
63441,0.0,1.0,0.0,0.0,0.0,3,64.0,2,0.0,1.0,2.0,3.0
63442,1.0,1.0,1.0,1.0,0.0,3,305.0,1,1.0,3.0,310.0,20.0
63443,0.0,1.0,1.0,0.0,0.0,2,108.0,2,0.0,0.0,64.0,12.0
63444,0.0,1.0,0.0,1.0,0.0,2,146.0,2,0.0,0.0,119.0,10.0
63445,0.0,1.0,1.0,1.0,0.0,2,0.0,1,0.0,1.0,227.0,0.0
63446,,,,,,3,,2,,,,
63447,1.0,1.0,0.0,1.0,0.0,3,667.0,1,0.0,2.0,469.0,31.0
63448,0.0,1.0,1.0,9.0,0.0,3,0.0,1,0.0,0.0,262.0,0.0
63449,1.0,0.0,1.0,0.0,1.0,2,0.0,1,0.0,1.0,398.0,0.0
63450,0.0,1.0,0.0,1.0,0.0,3,67.0,2,0.0,1.0,0.0,5.0
63451,0.0,1.0,0.0,0.0,0.0,3,393.0,1,0.0,3.0,542.0,16.0
63452,0.0,1.0,0.0,9.0,0.0,3,107.0,2,0.0,0.0,134.0,6.0
63453,1.0,1.0,1.0,1.0,1.0,2,0.0,1,0.0,1.0,99.0,0.0
63454,1.0,1.0,0.0,1.0,1.0,2,205.0,1,0.0,0.0,69.0,19.0
63455,0.0,1.0,1.0,1.0,0.0,2,306.0,1,0.0,2.0,381.0,20.0
63456,1.0,1.0,0.0,0.0,9.0,2,38.0,1,0.0,1.0,283.0,7.0
63457,0.0,,0.0,0.0,0.0,4,28.0,1,0.0,1.0,0.0,2.0
63458,1.0,1.0,0.0,1.0,1.0,3,61.0,2,0.0,0.0,91.0,5.0
63459,0.0,1.0,0.0,9.0,0.0,2,46.0,2,0.0,0.0,65.0,10.0
63460,0.0,1.0,1.0,0.0,0.0,3,278.0,1,0.0,2.0,349.0,15.0
63461,0.0,1.0,1.0,9.0,0.0,3,505.0,1,0.0,1.0,471.0,32.0
63462,0.0,0.0,1.0,1.0,0.0,2,100.0,2,0.0,1.0,10.0,12.0
63463,0.0,,0.0,0.0,0.0,3,0.0,2,0.0,1.0,0.0,0.0
63464,1.0,1.0,0.0,0.0,9.0,3,11.0,2,0.0,1.0,0.0,1.0
63465,1.0,1.0,0.0,1.0,0.0,2,152.0,2,0.0,4.0,161.0,18.0
63466,0.0,1.0,0.0,0.0,0.0,3,45.0,2,0.0,1.0,58.0,2.0
63467,0.0,,0.0,1.0,0.0,3,44.0,2,0.0,0.0,50.0,3.0
63468,0.0,,1.0,9.0,0.0,3,0.0,2,0.0,0.0,64.0,0.0
63469,0.0,,0.0,1.0,0.0,3,53.0,2,0.0,0.0,45.0,3.0
63470,0.0,1.0,0.0,1.0,0.0,3,42.0,2,0.0,1.0,25.0,4.0
63471,1.0,1.0,0.0,0.0,0.0,3,75.0,1,0.0,1.0,35.0,5.0
63472,1.0,1.0,1.0,1.0,0.0,3,42.0,2,0.0,1.0,0.0,3.0
63473,0.0,,1.0,0.0,0.0,3,63.0,2,0.0,1.0,55.0,4.0
63474,,,,,,3,,2,,,,
63475,0.0,,1.0,1.0,0.0,3,103.0,2,0.0,0.0,87.0,6.0
63476,0.0,,0.0,1.0,0.0,3,52.0,2,0.0,1.0,37.0,3.0
63477,0.0,1.0,0.0,0.0,0.0,3,99.0,2,0.0,1.0,35.0,5.0
63478,1.0,1.0,0.0,1.0,1.0,2,209.0,2,0.0,2.0,139.0,23.0
63479,1.0,1.0,0.0,0.0,9.0,3,53.0,2,0.0,1.0,27.0,3.0
63480,1.0,1.0,0.0,0.0,9.0,3,48.0,2,0.0,1.0,7.0,3.0
63481,0.0,1.0,1.0,0.0,0.0,3,53.0,2,0.0,1.0,27.0,3.0
63482,1.0,1.0,0.0,0.0,9.0,3,13.0,2,0.0,1.0,0.0,1.0
63483,1.0,1.0,0.0,0.0,9.0,3,74.0,2,0.0,1.0,36.0,3.0
63484,0.0,1.0,0.0,0.0,0.0,3,50.0,2,0.0,1.0,1.0,3.0
63485,0.0,,0.0,0.0,0.0,3,14.0,2,0.0,1.0,19.0,1.0
63486,0.0,,0.0,0.0,0.0,3,40.0,2,0.0,1.0,4.0,2.0
63487,0.0,,0.0,0.0,0.0,3,0.0,2,0.0,1.0,0.0,0.0
63488,0.0,1.0,1.0,1.0,0.0,3,151.0,1,0.0,1.0,27.0,7.0
63489,0.0,1.0,0.0,0.0,0.0,4,19.0,1,0.0,1.0,0.0,2.0
63490,0.0,1.0,1.0,9.0,0.0,3,0.0,1,0.0,88888.0,58.0,0.0
63491,0.0,1.0,0.0,1.0,0.0,3,178.0,1,0.0,0.0,8.0,13.0
63492,0.0,1.0,1.0,1.0,0.0,3,36.0,2,0.0,0.0,0.0,3.0
63493,1.0,1.0,1.0,1.0,1.0,3,339.0,1,0.0,2.0,226.0,27.0
63494,1.0,1.0,1.0,1.0,0.0,3,128.0,2,0.0,1.0,118.0,5.0
63495,0.0,1.0,1.0,1.0,0.0,3,0.0,1,0.0,2.0,36.0,0.0
63496,0.0,,1.0,1.0,0.0,2,22.0,2,0.0,88888.0,38.0,4.0
63497,1.0,1.0,0.0,9.0,1.0,2,0.0,1,0.0,0.0,271.0,0.0
63498,,,,,,2,,2,,,,
63499,,,,,,2,,2,,,,
63500,0.0,1.0,0.0,1.0,0.0,2,233.0,1,0.0,2.0,372.0,19.0
63501,,,,,,2,,2,,,,
63502,1.0,1.0,0.0,0.0,1.0,2,219.0,2,0.0,2.0,292.0,14.0
63503,0.0,1.0,0.0,1.0,0.0,3,16.0,2,0.0,0.0,34.0,2.0
63504,0.0,1.0,1.0,9.0,0.0,3,377.0,1,0.0,0.0,50.0,20.0
63505,0.0,1.0,0.0,9.0,0.0,3,38.0,2,0.0,8.0,31.0,4.0
63506,0.0,1.0,0.0,9.0,0.0,3,64.0,2,0.0,0.0,84.0,5.0
63507,0.0,1.0,0.0,1.0,0.0,3,75.0,2,0.0,1.0,62.0,7.0
63508,0.0,1.0,1.0,1.0,0.0,3,33.0,2,0.0,0.0,0.0,3.0
63509,0.0,1.0,0.0,1.0,0.0,3,17.0,2,0.0,1.0,27.0,2.0
63510,0.0,1.0,0.0,0.0,0.0,3,99.0,1,0.0,1.0,0.0,4.0
63511,0.0,1.0,0.0,9.0,0.0,3,76.0,2,0.0,1.0,104.0,5.0
63512,0.0,1.0,0.0,0.0,0.0,3,33.0,2,0.0,1.0,1.0,3.0
63513,0.0,1.0,0.0,0.0,0.0,3,41.0,2,0.0,0.0,9.0,4.0
63514,1.0,1.0,1.0,1.0,0.0,3,179.0,2,0.0,2.0,274.0,12.0
63515,0.0,1.0,1.0,1.0,0.0,3,590.0,1,0.0,5.0,197.0,38.0
63516,1.0,1.0,0.0,1.0,1.0,2,0.0,1,0.0,4.0,25.0,0.0
63517,0.0,0.0,0.0,0.0,0.0,2,349.0,1,0.0,2.0,30.0,36.0
63518,1.0,1.0,0.0,1.0,1.0,3,144.0,1,0.0,2.0,8.0,5.0
63519,1.0,1.0,1.0,1.0,1.0,3,282.0,1,0.0,2.0,100.0,11.0
63520,0.0,1.0,0.0,1.0,0.0,3,31.0,2,0.0,0.0,31.0,2.0
63521,0.0,1.0,0.0,1.0,0.0,3,11.0,2,0.0,0.0,10.0,1.0
63522,1.0,1.0,0.0,1.0,0.0,3,156.0,1,0.0,2.0,1.0,10.0
63523,1.0,1.0,0.0,1.0,1.0,3,660.0,1,1.0,2.0,118.0,34.0
63524,0.0,0.0,1.0,0.0,0.0,3,232.0,1,1.0,5.0,15.0,8.0
63525,0.0,1.0,0.0,1.0,0.0,3,90.0,1,1.0,5.0,0.0,5.0
63526,1.0,1.0,1.0,1.0,0.0,2,0.0,1,0.0,4.0,109.0,0.0
63527,0.0,1.0,0.0,1.0,0.0,2,501.0,1,0.0,2.0,33.0,24.0
63528,0.0,1.0,0.0,1.0,0.0,3,141.0,1,0.0,1.0,48.0,6.0
63529,0.0,1.0,1.0,0.0,0.0,2,0.0,1,0.0,1.0,0.0,0.0
63530,0.0,0.0,0.0,1.0,0.0,3,0.0,2,1.0,5.0,69.0,0.0
63531,0.0,1.0,0.0,1.0,0.0,3,122.0,1,1.0,5.0,5.0,5.0
63532,0.0,1.0,0.0,9.0,0.0,3,368.0,1,0.0,0.0,460.0,18.0
63533,0.0,1.0,0.0,1.0,0.0,3,63.0,2,1.0,5.0,225.0,3.0
63534,0.0,0.0,0.0,1.0,0.0,3,114.0,1,0.0,1.0,7.0,6.0
63535,0.0,0.0,0.0,9.0,0.0,3,71.0,1,1.0,5.0,98.0,3.0
63536,0.0,1.0,0.0,9.0,0.0,3,64.0,1,1.0,1.0,0.0,3.0
63537,0.0,1.0,0.0,1.0,0.0,3,0.0,2,0.0,1.0,56.0,0.0
63538,1.0,1.0,0.0,0.0,0.0,3,53.0,2,0.0,3.0,99.0,10.0
63539,1.0,1.0,1.0,1.0,0.0,2,0.0,1,0.0,2.0,73.0,0.0
63540,1.0,1.0,0.0,1.0,1.0,2,0.0,1,0.0,2.0,156.0,0.0
63541,0.0,1.0,1.0,0.0,0.0,2,52.0,2,0.0,1.0,77.0,8.0
63542,0.0,1.0,0.0,0.0,0.0,2,155.0,1,0.0,0.0,49.0,9.0
63543,1.0,1.0,0.0,1.0,0.0,3,28.0,2,0.0,1.0,38.0,3.0
63544,0.0,1.0,0.0,1.0,0.0,3,72.0,2,0.0,2.0,0.0,12.0
63545,0.0,1.0,0.0,0.0,0.0,3,113.0,2,0.0,2.0,461.0,13.0
63546,0.0,1.0,1.0,1.0,0.0,3,32.0,2,0.0,3.0,0.0,3.0
63547,0.0,1.0,0.0,0.0,0.0,3,20.0,2,1.0,2.0,10.0,2.0
63548,0.0,1.0,0.0,1.0,0.0,3,205.0,1,0.0,2.0,55.0,15.0
63549,0.0,1.0,0.0,1.0,0.0,3,0.0,1,0.0,1.0,37.0,0.0
63550,0.0,1.0,0.0,0.0,0.0,3,167.0,2,0.0,1.0,241.0,13.0
63551,1.0,1.0,0.0,1.0,0.0,3,30.0,2,0.0,2.0,28.0,2.0
63552,0.0,1.0,0.0,0.0,0.0,3,27.0,2,0.0,2.0,127.0,4.0
63553,0.0,1.0,0.0,1.0,0.0,3,202.0,1,1.0,1.0,47.0,10.0
63554,0.0,1.0,0.0,1.0,0.0,3,20.0,2,0.0,2.0,27.0,2.0
63555,1.0,1.0,1.0,1.0,0.0,3,620.0,1,1.0,2.0,351.0,38.0
63556,1.0,1.0,0.0,1.0,0.0,3,33.0,2,0.0,0.0,0.0,3.0
63557,0.0,1.0,0.0,0.0,0.0,3,216.0,1,1.0,2.0,41.0,10.0
63558,0.0,1.0,0.0,0.0,0.0,3,33.0,2,0.0,1.0,161.0,2.0
63559,0.0,1.0,0.0,0.0,0.0,4,127.0,1,0.0,1.0,0.0,14.0
63560,0.0,1.0,0.0,0.0,0.0,4,199.0,1,0.0,1.0,1.0,15.0
63561,1.0,1.0,0.0,1.0,1.0,2,0.0,1,0.0,1.0,77.0,0.0
63562,0.0,1.0,0.0,0.0,0.0,2,93.0,2,0.0,3.0,248.0,17.0
63563,0.0,,0.0,0.0,0.0,3,18.0,2,0.0,0.0,0.0,2.0
63564,0.0,,0.0,0.0,0.0,3,20.0,2,0.0,0.0,0.0,2.0
63565,0.0,,0.0,9.0,0.0,3,0.0,2,0.0,1.0,0.0,0.0
63566,0.0,0.0,0.0,0.0,0.0,3,6.0,2,0.0,0.0,0.0,1.0
63567,1.0,0.0,1.0,9.0,9.0,3,174.0,2,0.0,2.0,206.0,13.0
63568,0.0,0.0,0.0,9.0,0.0,3,21.0,2,0.0,4.0,2.0,2.0
63569,0.0,0.0,0.0,0.0,0.0,3,35.0,2,0.0,0.0,14.0,3.0
63570,0.0,0.0,1.0,9.0,0.0,3,66.0,2,0.0,0.0,5.0,6.0
63571,0.0,0.0,0.0,0.0,0.0,3,20.0,2,0.0,0.0,8.0,2.0
63572,0.0,,1.0,0.0,0.0,3,21.0,2,0.0,0.0,3.0,2.0
63573,0.0,1.0,0.0,1.0,0.0,3,0.0,1,0.0,1.0,0.0,0.0
63574,0.0,1.0,0.0,0.0,0.0,4,33.0,1,0.0,0.0,0.0,3.0
63575,1.0,1.0,1.0,0.0,1.0,2,727.0,1,0.0,2.0,246.0,29.0
63576,1.0,1.0,1.0,1.0,1.0,2,0.0,1,0.0,1.0,138.0,0.0
63577,1.0,1.0,0.0,1.0,0.0,2,200.0,2,0.0,0.0,283.0,16.0
63578,1.0,1.0,1.0,0.0,1.0,2,0.0,1,0.0,1.0,241.0,0.0
